%time,control_mode
1736135732384702520,0
1736135732434740965,0
1736135732484785401,0
1736135732534686099,0
1736135732584730244,0
1736135732634775031,9
1736135732684704795,9
1736135732734666672,9
1736135732784742008,9
1736135732834668376,9
1736135732884659959,9
1736135732934697422,9
1736135732984673807,9
1736135733034699612,9
1736135733084641153,9
1736135733134700741,9
1736135733184656109,9
1736135733234707882,9
1736135733284649764,9
1736135733334652723,9
1736135733384667055,9
1736135733434741461,9
1736135733484750735,9
1736135733534710290,9
1736135733584646000,9
1736135733634846019,9
1736135733684803761,9
1736135733734816790,9
1736135733784843394,9
1736135733834906479,9
1736135733884818313,9
1736135733935207416,9
1736135733985040167,9
1736135734034847515,9
1736135734084854224,9
1736135734134786873,9
1736135734184968910,9
1736135734234856391,9
1736135734284880865,9
1736135734334751994,9
1736135734384780327,9
1736135734434855739,9
1736135734484749270,9
1736135734534724890,9
1736135734584831393,9
1736135734634825038,9
1736135734684969443,9
1736135734734807459,9
1736135734784803108,9
1736135734834842030,9
1736135734884862145,9
1736135734934797087,9
1736135734984828375,9
1736135735034849970,9
1736135735084932199,9
1736135735134835645,9
1736135735184845815,9
1736135735234829274,9
1736135735284752868,9
1736135735334778899,9
1736135735384746057,9
1736135735434828877,9
1736135735484796254,9
1736135735534815902,9
1736135735584885888,9
1736135735634833659,9
1736135735684877003,9
1736135735734792882,9
1736135735784830234,9
1736135735834752456,9
1736135735884964485,9
1736135735934793426,9
1736135735984793367,9
1736135736034769249,9
1736135736084820320,9
1736135736134797772,9
1736135736184792065,9
1736135736235014778,9
1736135736284959427,9
1736135736334827987,9
1736135736384780741,9
1736135736434837063,9
1736135736484839814,9
1736135736534798419,9
1736135736584836606,9
1736135736634765925,9
1736135736684844019,9
1736135736734769621,9
1736135736784850640,9
1736135736834823152,9
1736135736884941385,9
1736135736934863558,9
1736135736984797306,9
1736135737034996578,9
1736135737084877478,9
1736135737134844051,9
1736135737184786959,9
1736135737234869546,9
1736135737284814568,9
1736135737334797824,9
1736135737384909006,9
1736135737434825864,9
1736135737484869566,9
1736135737534816232,9
1736135737584834044,9
1736135737634824875,9
1736135737684863898,9
1736135737734757040,9
1736135737784817375,9
1736135737834736988,9
1736135737884803915,9
1736135737934819663,9
1736135737984765147,9
1736135738034792674,9
1736135738084944587,9
1736135738134804990,9
1736135738184744135,9
1736135738234831866,9
1736135738284808162,9
1736135738334807102,9
1736135738384834716,9
1736135738434788799,9
1736135738484884525,9
1736135738534898554,9
1736135738584862437,9
1736135738635013779,9
1736135738684888610,9
1736135738734893180,9
1736135738784966623,9
1736135738834956425,9
1736135738884883778,9
1736135738934845386,9
1736135738984908338,9
1736135739034773657,9
1736135739084839849,9
1736135739134846819,9
1736135739184912470,9
1736135739235020753,9
1736135739284929293,9
1736135739334848694,9
1736135739384738998,9
1736135739434823946,9
1736135739484959863,9
1736135739534893269,9
1736135739584924186,9
1736135739634789812,9
1736135739684920639,9
1736135739734964368,9
1736135739784893787,9
1736135739834892892,9
1736135739884955437,9
1736135739934851943,9
1736135739984860856,9
1736135740034766645,9
1736135740084874951,9
1736135740134826528,9
1736135740184798883,9
1736135740236674349,8
1736135740285823442,8
1736135740285842579,0
1736135740334857913,0
1736135740384807085,0
1736135740434785704,0
1736135740484913107,0
1736135740534744492,0
1736135740584721386,0
1736135740634709072,0
1736135740684776461,0
1736135740734709129,0
1736135740784736041,0
1736135740834691723,0
1736135740884696262,0
1736135740934700219,0
1736135740984636534,0
1736135741034707187,0
1736135741084680748,0
1736135741134804218,0
1736135741184792569,0
1736135741234810546,0
1736135741284712109,0
1736135741334709186,0
1736135741384727835,0
1736135741434799435,0
1736135741484890212,0
1736135741534782317,0
1736135741584760057,0
1736135741634768606,0
1736135741684801402,0
1736135741734757731,0
1736135741784758825,0
1736135741834711497,0
1736135741884791744,0
1736135741934753543,0
1736135741984784996,0
1736135742034660246,0
1736135742084703676,0
1736135742134723259,0
1736135742184726311,0
1736135742234655712,0
1736135742284779737,0
1736135742334771126,0
1736135742384682863,0
1736135742434727545,0
1736135742484652748,0
1736135742534757015,0
1736135742584698208,0
1736135742634676783,0
1736135742684740823,0
1736135742734744386,0
1736135742784767596,0
1736135742834728056,0
1736135742884769162,0
1736135742934730784,0
1736135742984795946,0
1736135743034775540,0
1736135743084794366,0
1736135743134720625,0
1736135743184687220,0
1736135743234690937,0
1736135743284669607,0
1736135743334740282,0
1736135743384652543,0
1736135743434707851,0
1736135743484652003,0
1736135743534904908,0
1736135743584736867,0
1736135743634754780,0
1736135743684715985,0
1736135743734791472,0
1736135743784813393,0
1736135743834805357,0
1736135743884647735,0
1736135743934697370,0
1736135743984722318,0
1736135744034777560,0
1736135744084724210,0
1736135744134752077,0
1736135744184692898,0
1736135744234868839,0
1736135744284733482,0
1736135744334711584,0
1736135744384673846,0
1736135744434767559,0
1736135744484698149,0
1736135744534635363,0
1736135744584701705,0
1736135744634704733,0
1736135744684753661,0
1736135744734671618,0
1736135744784780922,0
1736135744834726380,0
1736135744884734519,0
1736135744934798226,0
1736135744984790445,0
1736135745034764945,0
1736135745084709948,0
1736135745134753008,0
1736135745184734099,0
1736135745234739056,0
1736135745284638449,0
1736135745334658686,0
1736135745384657471,0
1736135745434690002,0
1736135745484718443,0
1736135745534693603,0
1736135745584670415,0
1736135745634670543,0
1736135745684706200,0
1736135745734647174,0
1736135745784704421,0
1736135745834662618,0
1736135745884676321,0
1736135745934651221,0
1736135745984669083,0
1736135746034674678,0
1736135746084658218,0
1736135746134597512,0
1736135746184665514,0
1736135746234801546,0
1736135746284726593,0
1736135746334702858,0
1736135746384723199,0
1736135746434742326,0
1736135746484728852,0
1736135746534767899,0
1736135746584771938,0
1736135746634724378,0
1736135746684748846,0
1736135746734705964,0
1736135746784816427,0
1736135746834704774,0
1736135746884763658,0
1736135746934659839,0
1736135746984735456,0
1736135747034757185,0
1736135747084717663,0
1736135747134947771,0
1736135747184783219,0
1736135747234889849,0
1736135747284763611,0
1736135747334686749,0
1736135747384775573,0
1736135747434935266,0
1736135747484783188,0
1736135747534676238,0
1736135747584741759,0
1736135747634736804,0
1736135747684738242,0
1736135747734672640,0
1736135747784713004,0
1736135747834702247,0
1736135747884752579,0
1736135747934724539,0
1736135747984804038,0
1736135748034703776,0
1736135748084759823,0
1736135748134752447,0
1736135748184646902,0
1736135748234691036,0
1736135748285014156,0
1736135748334731742,0
1736135748384679891,0
1736135748434843634,0
1736135748484842140,0
1736135748535099163,0
1736135748585164266,0
1736135748634996162,0
1736135748684958458,0
1736135748734996801,0
1736135748784846480,0
1736135748834979505,0
1736135748884749050,0
1736135748934742056,0
1736135748984703881,0
1736135749034825570,0
1736135749084790115,0
1736135749134736985,0
1736135749184725887,0
1736135749234734485,0
1736135749284759556,0
1736135749334761492,0
1736135749384688243,0
1736135749434764202,0
1736135749484731902,0
1736135749534798181,0
1736135749584793055,0
1736135749634731528,0
1736135749684680944,0
1736135749734805315,0
1736135749784760732,0
1736135749834752369,0
1736135749884745518,0
1736135749934777332,0
1736135749984790760,0
1736135750034765140,0
1736135750084780916,0
1736135750134719294,0
1736135750184757493,0
1736135750234705369,0
1736135750284711037,0
1736135750334733546,0
1736135750384830529,0
1736135750434710404,0
1736135750484821663,0
1736135750534710948,0
1736135750584763434,0
1736135750634700360,0
1736135750684692641,0
1736135750734812767,0
1736135750784831761,0
1736135750834678722,0
1736135750884683788,0
1736135750934824065,0
1736135750984841183,0
1736135751034995071,0
1736135751084775469,0
1736135751134649255,0
1736135751184648904,0
1736135751234706515,0
1736135751284751121,0
1736135751334713209,0
1736135751384714501,0
1736135751434757534,0
1736135751484721254,0
1736135751534691627,0
1736135751584664244,0
1736135751634798683,0
1736135751684777181,0
1736135751734691858,0
1736135751784741954,0
1736135751834748126,0
1736135751884814814,0
1736135751934776389,0
1736135751984682840,0
1736135752034675803,9
1736135752084728389,9
1736135752134711830,9
1736135752184693989,9
1736135752234614711,9
1736135752284624504,9
1736135752334731934,9
1736135752384627528,9
1736135752434631900,9
1736135752484627655,9
1736135752534764411,9
1736135752584707015,9
1736135752634657975,9
1736135752684686754,9
1736135752734666859,9
1736135752784629301,9
1736135752834624876,9
1736135752884703161,9
1736135752934591770,9
1736135752984703970,9
1736135753034793262,9
1736135753084821373,9
1736135753134820929,9
1736135753184904348,9
1736135753234777482,9
1736135753284860228,9
1736135753334800391,9
1736135753384778066,9
1736135753434881862,9
1736135753484792159,9
1736135753534763370,9
1736135753584728921,9
1736135753634845564,9
1736135753684785676,9
1736135753734761417,9
1736135753784778988,9
1736135753834780409,9
1736135753884739387,9
1736135753934741520,9
1736135753984715537,9
1736135754034861950,9
1736135754084843397,9
1736135754134765990,9
1736135754184764018,9
1736135754234756764,9
1736135754284811581,9
1736135754334738642,9
1736135754384898612,9
1736135754434795034,9
1736135754484909977,9
1736135754534775899,9
1736135754584766583,9
1736135754634887828,9
1736135754684904933,9
1736135754734912960,9
1736135754784780305,9
1736135754834878305,9
1736135754884893887,9
1736135754934857308,9
1736135754984866858,9
1736135755034801941,9
1736135755084818268,9
1736135755134841658,9
1736135755184812977,9
1736135755234884912,9
1736135755284829240,9
1736135755334828373,9
1736135755384842246,9
1736135755434888490,9
1736135755484961725,9
1736135755534934819,9
1736135755584897463,9
1736135755634767839,9
1736135755684809524,9
1736135755734928699,9
1736135755784830074,9
1736135755834874264,9
1736135755884837690,9
1736135755934878734,9
1736135755984781021,9
1736135756034929087,9
1736135756084829155,9
1736135756134958352,9
1736135756184823262,9
1736135756234904026,9
1736135756284830083,9
1736135756334829451,9
1736135756384847895,9
1736135756434812437,9
1736135756484812486,9
1736135756534772908,9
1736135756584722311,9
1736135756634805360,9
1736135756685098452,9
1736135756734839824,9
1736135756784726736,9
1736135756834783033,9
1736135756884817348,9
1736135756934834290,9
1736135756984739437,9
1736135757034829005,9
1736135757084843024,9
1736135757134860711,9
1736135757184827671,9
1736135757234858975,9
1736135757284847506,9
1736135757334803844,9
1736135757384833885,9
1736135757434814280,9
1736135757484835374,9
1736135757534778699,9
1736135757584867040,9
1736135757634821035,9
1736135757684813343,9
1736135757734770525,9
1736135757784778373,9
1736135757834832750,9
1736135757884867028,9
1736135757934902189,9
1736135757984776080,9
1736135758034820293,9
1736135758084819107,9
1736135758134845825,9
1736135758184825624,9
1736135758234817885,9
1736135758284837491,9
1736135758334836856,9
1736135758384824900,9
1736135758434956790,9
1736135758484900439,9
1736135758534800814,9
1736135758584908627,9
1736135758634973109,9
1736135758684867032,9
1736135758734826270,9
1736135758784919397,9
1736135758834800865,9
1736135758884838033,9
1736135758934838943,9
1736135758984851323,9
1736135759034876414,9
1736135759084967710,9
1736135759134893940,9
1736135759184855246,9
1736135759234921996,9
1736135759284854036,9
1736135759334815261,9
1736135759384760137,9
1736135759434756751,9
1736135759484777171,9
1736135759534900008,9
1736135759584843249,9
1736135759636333734,8
1736135759685972450,8
1736135759686066260,0
1736135759734732449,0
1736135759784666082,0
1736135759834690189,0
1736135759884824428,0
1736135759934781506,0
1736135759984718236,0
1736135760034722721,0
1736135760084687648,0
1736135760134647326,0
1736135760184734408,0
1736135760234732730,0
1736135760284683640,0
1736135760334646643,0
1736135760384711101,0
1736135760434710735,0
1736135760484746338,0
1736135760534708611,0
1736135760584768030,0
1736135760634673784,0
1736135760684804640,0
1736135760734708269,0
1736135760784767467,0
1736135760834750729,0
1736135760884792404,0
1736135760934795936,0
1736135760984713222,0
1736135761034721850,0
1736135761084696449,0
1736135761134737207,0
1736135761184755459,0
1736135761234685485,0
1736135761284687426,0
1736135761334712302,0
1736135761384691241,0
1736135761434700927,0
1736135761484750162,0
1736135761534693681,0
1736135761584687127,0
1736135761634695883,0
1736135761684704377,0
1736135761734706541,0
1736135761784665119,0
1736135761834724262,0
1736135761884740441,0
1736135761934786177,0
1736135761984722865,0
1736135762034680306,0
1736135762084680178,0
1736135762134711440,0
1736135762184678339,0
1736135762234732556,0
1736135762284756004,0
1736135762334749023,0
1736135762384676396,0
1736135762434675747,0
1736135762484689025,0
1736135762534651516,0
1736135762584716884,0
1736135762634757414,0
1736135762684731457,0
1736135762734680462,0
1736135762784693569,0
1736135762834706527,0
1736135762884673967,0
1736135762934770393,0
1736135762984764936,0
1736135763034788780,0
1736135763084667615,0
1736135763134678191,0
1736135763184650044,0
1736135763234696118,0
1736135763284718638,0
1736135763334737721,0
1736135763384712770,0
1736135763434852805,0
1736135763484719475,0
