bayesian_threshold,bayesian_diff_threshold,intersection_length_threshold,average_success_time_rate,max_success_time_rate,min_success_time_rate,average_success_rate
0.7,0.25,5,0.6096774286272515,1.0,0.0352932656460089,0.9629629629629629
0.7,0.25,10,0.6178875582260335,1.0,0.0941039400037495,1.0
0.7,0.3,1,0.5931643224434147,1.0,0.0309250192346112,0.9629629629629629
0.7,0.3,5,0.610728425390458,1.0,0.0352932656460089,0.9629629629629629
0.7,0.3,10,0.6193967229244073,1.0,0.0941039400037495,1.0
0.7,0.35,1,0.5936860595994593,1.0,0.0309250192346112,0.9629629629629629
0.7,0.35,5,0.6112501625465024,1.0,0.0352932656460089,0.9629629629629629
0.7,0.35,10,0.6204122253942719,1.0,0.0941039400037495,1.0
0.7,0.4,1,0.5947296420395266,1.0,0.0309250192346112,0.9629629629629629
0.7,0.4,5,0.6122937449865697,1.0,0.0352932656460089,0.9629629629629629
0.7,0.4,10,0.6219496425112964,1.0,0.0941039400037495,1.0
0.7,0.45,1,0.5989100511174781,1.0,0.0309250192346112,0.9629629629629629
0.7,0.45,5,0.6164741540645212,1.0,0.0352932656460089,0.9629629629629629
0.7,0.45,10,0.626094795858197,1.0,0.0941039400037495,1.0
0.7,0.5,1,0.624016320171035,1.0,0.0309250192346112,1.0
0.7,0.5,5,0.6415804231180781,1.0,0.0470624197376089,1.0
0.7,0.5,10,0.6438515942806187,1.0,0.0941039400037495,1.0
