%time,field.header.seq,field.header.stamp,field.header.frame_id,field.axes0,field.axes1,field.buttons0,field.buttons1,field.buttons2,field.buttons3
1735646772519164086,21952,0,,0.0,0.0,0,0,0,0
1735646772637158685,21953,0,,0.0,0.0,0,0,0,0
1735646772740436214,21954,0,,0.0,0.0,0,0,0,0
1735646772842938229,21955,0,,0.0,0.0,0,0,0,0
1735646772951109696,21956,0,,0.0,0.0,0,0,0,0
1735646773060067249,21957,0,,0.0,0.0,0,1,0,0
1735646773171396424,21958,0,,0.0,0.0,0,0,0,0
1735646773279277443,21959,0,,0.0,0.0,0,0,0,0
1735646773397079028,21960,0,,0.0,0.0,0,0,0,0
1735646773508177697,21961,0,,0.0,0.0,0,0,0,0
1735646773614204422,21962,0,,0.0,0.0,0,0,0,0
1735646773723778911,21963,0,,0.0,0.0,0,0,1,0
1735646773837981645,21964,0,,0.0,0.0,0,0,1,0
1735646773952272115,21965,0,,0.0,0.0,0,0,1,0
1735646774064361336,21966,0,,0.0,0.0,0,0,1,1
1735646774174684671,21967,0,,0.0,0.0,0,0,1,1
1735646774289536513,21968,0,,0.0,0.0,0,0,1,1
1735646774404880094,21969,0,,0.0,0.0,0,0,1,1
1735646774509350899,21970,0,,0.0,0.0,0,0,1,1
1735646774604081229,21971,0,,0.0,0.0,0,0,1,1
1735646774713852491,21972,0,,0.0,0.0,0,0,1,1
1735646774828598322,21973,0,,0.0,0.0,0,0,1,1
1735646774937079406,21974,0,,0.0,0.0,0,0,1,1
1735646775046163920,21975,0,,0.0,0.0,0,0,1,1
1735646775155223498,21976,0,,0.0,0.0,0,0,1,1
1735646775268735728,21977,0,,0.0,0.0,0,0,1,1
1735646775376666352,21978,0,,0.0,0.0,0,0,1,1
1735646775484301848,21979,0,,0.0,0.0,0,0,1,1
1735646775590712460,21980,0,,0.0,0.0,0,0,1,1
1735646775703618084,21981,0,,0.0,0.0,0,0,1,1
1735646775815529421,21982,0,,0.0,0.0,0,0,1,1
1735646775918697936,21983,0,,0.0,0.0,0,0,1,1
1735646776038489702,21984,0,,0.0,0.0,0,0,1,1
1735646776140886191,21985,0,,0.0,0.0,0,0,1,1
1735646776259549986,21986,0,,0.0,0.0,0,0,1,1
1735646776364863756,21987,0,,0.0,0.0,0,0,1,1
1735646776470696526,21988,0,,0.0,0.0,0,0,1,1
1735646776584402445,21989,0,,0.0,0.0,0,0,1,1
1735646776694710070,21990,0,,0.0,0.0,0,0,1,1
1735646776808565340,21991,0,,0.0,0.0,0,0,1,1
1735646776921838560,21992,0,,0.0,0.0,0,0,1,1
1735646777035992404,21993,0,,0.0,0.0,0,0,1,1
1735646777141707593,21994,0,,0.0,0.0,0,0,1,1
1735646777252812386,21995,0,,0.0,0.0,0,0,1,1
1735646777366707662,21996,0,,0.0,0.0,0,0,1,1
1735646777480052547,21997,0,,0.0,0.0,0,0,1,1
1735646777586632822,21998,0,,0.0,0.0,0,0,1,1
1735646777700367855,21999,0,,0.0,0.0,0,0,1,1
1735646777813786750,22000,0,,0.0,0.0,0,0,1,1
1735646777909173162,22001,0,,0.0,0.0,0,0,1,1
1735646778014029438,22002,0,,0.0,0.0,0,0,1,1
1735646778131171049,22003,0,,0.0,0.0,0,0,1,1
1735646778241181745,22004,0,,0.0,0.0,0,0,1,1
1735646778349907704,22005,0,,0.0,0.0,0,0,1,1
1735646778465943025,22006,0,,0.0,0.0,0,0,1,1
1735646778572462723,22007,0,,0.0,0.0,0,0,1,1
1735646778682811970,22008,0,,0.0,0.0,0,0,1,1
1735646778792676150,22009,0,,0.0,0.0,0,0,1,1
1735646778900970983,22010,0,,0.0,0.0,0,0,1,0
1735646779013860009,22011,0,,0.0,0.0,0,0,1,0
1735646779128541963,22012,0,,0.0,0.0,0,0,1,0
1735646779235138127,22013,0,,0.0,0.0,0,0,1,0
1735646779356340542,22014,0,,0.0,0.0,0,0,0,0
1735646779463932358,22015,0,,0.0,0.0,0,0,0,0
1735646779568082071,22016,0,,0.0,0.0,1,0,0,0
1735646779679289940,22017,0,,0.0,0.0,0,0,0,0
1735646779796960020,22018,0,,0.0,0.0,0,0,0,0
1735646779914699251,22019,0,,0.0,0.0,0,0,0,0
1735646780015099949,22020,0,,0.0,0.0,0,0,0,0
1735646780133253072,22021,0,,0.0,0.0,0,0,0,0
1735646780241249804,22022,0,,0.0,0.0,0,0,0,0
1735646780338553270,22023,0,,0.0,0.0,0,0,0,0
1735646780443867062,22024,0,,0.0,0.0,0,0,0,0
1735646780548487414,22025,0,,0.0,0.0,0,0,0,0
1735646780664331314,22026,0,,0.0,0.0,0,0,0,0
1735646780770955522,22027,0,,0.0,0.0,0,0,1,0
1735646780882212575,22028,0,,0.0,0.0,0,0,1,0
1735646780988945168,22029,0,,0.0,0.0,0,0,1,0
1735646781104795971,22030,0,,0.0,0.0,0,0,1,0
1735646781210290546,22031,0,,0.0,0.0,0,0,1,0
1735646781319518235,22032,0,,0.0,0.0,0,1,1,0
1735646781437271182,22033,0,,0.0,0.0,0,0,1,0
1735646781544121369,22034,0,,0.0,0.0,0,0,1,0
1735646781661049508,22035,0,,0.0,0.0,0,0,1,0
1735646781769975086,22036,0,,0.0,0.0,0,0,1,0
1735646781878396901,22037,0,,0.0,0.0,0,0,1,0
1735646781998920435,22038,0,,0.0,0.0,0,0,1,0
1735646782102601332,22039,0,,0.0,0.0,0,0,1,0
1735646782215666383,22040,0,,0.0,0.0,0,0,1,0
1735646782331733075,22041,0,,0.0,0.0,0,0,1,0
1735646782431948975,22042,0,,0.0,0.0,0,0,1,1
1735646782548149571,22043,0,,0.0,0.0,0,0,1,1
1735646782659314300,22044,0,,0.0,0.0,0,0,1,1
1735646782772664620,22045,0,,0.0,0.0,0,0,1,1
1735646782879171818,22046,0,,0.0,0.0,0,0,1,1
1735646782988463819,22047,0,,0.0,0.0,0,0,1,1
1735646783097042933,22048,0,,0.0,0.0,0,0,1,1
1735646783208476751,22049,0,,0.0,0.0,0,0,1,1
1735646783331004493,22050,0,,0.0,0.0,0,0,1,1
1735646783432431713,22051,0,,0.0,0.0,0,0,1,1
1735646783549516350,22052,0,,0.0,0.0,0,0,1,1
1735646783655018630,22053,0,,0.0,0.0,0,0,1,1
1735646783768443811,22054,0,,0.0,0.0,0,0,1,1
1735646783879419274,22055,0,,0.0,0.0,0,0,1,1
1735646783988044063,22056,0,,0.0,0.0,0,0,1,1
1735646784104207389,22057,0,,0.0,0.0,0,0,1,1
1735646784210087144,22058,0,,0.0,0.0,0,0,1,1
1735646784318441054,22059,0,,0.0,0.0,0,0,1,1
1735646784437384032,22060,0,,0.0,0.0,0,0,1,1
1735646784546842940,22061,0,,0.0,0.0,0,0,1,1
1735646784656552651,22062,0,,0.0,0.0,0,0,1,1
1735646784764940485,22063,0,,0.0,0.0,0,0,1,1
1735646784885041511,22064,0,,0.0,0.0,0,0,1,1
1735646784987978003,22065,0,,0.0,0.0,1,0,1,1
1735646785099608154,22066,0,,0.0,0.0,0,0,1,1
1735646785207213829,22067,0,,0.0,0.0,0,0,1,0
1735646785331506438,22068,0,,0.0,0.0,0,0,0,0
1735646785435035862,22069,0,,0.0,0.0,0,0,0,0
1735646785544587365,22070,0,,0.0,0.0,0,0,0,0
1735646785660263510,22071,0,,0.0,0.0,0,0,0,0
1735646785758992643,22072,0,,0.0,0.0,0,0,0,0
1735646785875142004,22073,0,,0.0,0.0,0,0,0,0
1735646785988049479,22074,0,,0.0,0.0,0,0,0,0
1735646786095049920,22075,0,,0.0,0.0,0,0,0,0
1735646786211151842,22076,0,,0.0,0.0,0,0,0,1
1735646786318683259,22077,0,,0.0,0.0,0,0,0,1
1735646786430342124,22078,0,,0.0,0.0,0,0,0,1
1735646786538277053,22079,0,,0.0,0.0,0,0,0,1
1735646786649521165,22080,0,,0.0,0.0,0,0,0,1
1735646786774584771,22081,0,,0.0,0.0,0,0,0,1
1735646786875585597,22082,0,,0.0,0.0,0,0,0,1
1735646786987793680,22083,0,,0.0,0.0,0,0,0,1
1735646787102797296,22084,0,,0.0,0.0,0,0,0,1
1735646787206060758,22085,0,,0.0,0.0,0,0,0,1
1735646787318762365,22086,0,,0.0,0.0,0,0,0,1
1735646787439359371,22087,0,,0.0,0.0,0,0,0,1
1735646787542631810,22088,0,,0.0,0.0,0,0,0,1
1735646787656473801,22089,0,,0.0,0.0,0,0,0,1
1735646787762425914,22090,0,,0.0,0.0,0,0,0,1
1735646787878373335,22091,0,,0.0,0.0,0,0,0,1
1735646787989263788,22092,0,,0.0,0.0,0,0,0,1
1735646788105099789,22093,0,,0.0,0.0,0,0,0,1
1735646788206365225,22094,0,,0.0,0.0,0,0,0,1
1735646788325234217,22095,0,,0.0,0.0,0,0,0,0
1735646788432033310,22096,0,,0.0,0.0,0,0,0,0
1735646788540051657,22097,0,,0.0,0.0,1,0,0,0
1735646788656473926,22098,0,,0.0,0.0,0,0,0,0
1735646788760747167,22099,0,,0.0,0.0,0,0,0,0
1735646788876149157,22100,0,,0.0,0.0,0,0,0,0
1735646788984363564,22101,0,,0.0,0.0,0,0,0,0
1735646789095713588,22102,0,,0.0,0.0,0,0,0,0
1735646789210414244,22103,0,,0.0,0.0,0,0,0,0
1735646789332155424,22104,0,,0.0,0.0,0,0,0,0
1735646789435020354,22105,0,,0.0,0.0,0,0,0,0
1735646789542194386,22106,0,,0.0,0.0,0,0,0,0
1735646789654956859,22107,0,,0.0,0.0,0,0,0,0
1735646789759237483,22108,0,,0.0,0.0,0,0,0,0
1735646789870908715,22109,0,,0.0,0.0,0,0,0,0
1735646789983382492,22110,0,,0.0,0.0,0,0,0,0
1735646790100280971,22111,0,,0.0,0.0,0,0,0,0
1735646790210874206,22112,0,,0.0,0.0,0,0,0,1
1735646790321398009,22113,0,,0.0,0.0,0,0,0,1
1735646790432802366,22114,0,,0.0,0.0,0,0,0,1
1735646790544473608,22115,0,,0.0,0.0,0,0,0,1
1735646790654426912,22116,0,,0.0,0.0,0,0,0,1
1735646790758541064,22117,0,,0.0,0.0,0,0,0,1
1735646790879955598,22118,0,,0.0,0.0,0,0,0,1
1735646790985381366,22119,0,,0.0,0.0,0,0,0,1
1735646791095943583,22120,0,,0.0,0.0,0,0,0,1
1735646791208178098,22121,0,,0.0,0.0,0,0,0,1
1735646791316486056,22122,0,,0.0,0.0,0,0,0,1
1735646791430188286,22123,0,,0.0,0.0,0,0,0,1
1735646791525938412,22124,0,,0.0,0.0,0,0,0,1
1735646791644357616,22125,0,,0.0,0.0,0,0,0,1
1735646791755387185,22126,0,,0.0,0.0,0,0,0,1
1735646791863091591,22127,0,,0.0,0.0,0,0,0,1
1735646791972297374,22128,0,,0.0,0.0,0,0,0,1
1735646792085809325,22129,0,,0.0,0.0,0,0,0,1
1735646792197010420,22130,0,,0.0,0.0,0,0,0,1
1735646792307461326,22131,0,,0.0,0.0,0,0,0,1
1735646792425237054,22132,0,,0.0,0.0,0,0,0,1
1735646792529018558,22133,0,,0.0,0.0,0,0,0,1
1735646792630481009,22134,0,,0.0,0.0,0,0,0,1
1735646792737234379,22135,0,,0.0,0.0,0,0,0,1
1735646792844052851,22136,0,,0.0,0.0,0,0,0,1
1735646792958767164,22137,0,,0.0,0.0,0,0,0,1
1735646793070966977,22138,0,,0.0,0.0,0,0,0,1
1735646793182724112,22139,0,,0.0,0.0,0,0,0,1
1735646793290032120,22140,0,,0.0,0.0,0,0,0,1
1735646793406326891,22141,0,,0.0,0.0,0,0,0,1
1735646793513053099,22142,0,,0.0,0.0,0,0,0,1
1735646793624360895,22143,0,,0.0,0.0,0,0,0,1
1735646793732089889,22144,0,,0.0,0.0,0,0,0,1
1735646793842833009,22145,0,,0.0,0.0,0,0,0,1
1735646793958001240,22146,0,,0.0,0.0,0,0,0,0
1735646794071788002,22147,0,,0.0,0.0,0,0,0,0
1735646794178028022,22148,0,,0.0,0.0,0,0,0,0
1735646794290110052,22149,0,,0.0,0.0,0,0,0,0
1735646794405059932,22150,0,,0.0,0.0,0,0,0,0
1735646794512430789,22151,0,,0.0,0.0,0,0,0,0
1735646794620135338,22152,0,,0.0,0.0,0,0,0,0
1735646794739308558,22153,0,,0.0,0.0,0,0,0,0
1735646794844840299,22154,0,,0.0,0.0,0,0,0,0
1735646794952550449,22155,0,,0.0,0.0,0,0,0,0
1735646795063918049,22156,0,,0.0,0.0,0,0,0,0
1735646795179713247,22157,0,,0.0,0.0,0,0,0,0
1735646795287923590,22158,0,,0.0,0.0,0,0,0,0
1735646795404569456,22159,0,,0.0,0.0,0,0,0,0
1735646795509262553,22160,0,,0.0,0.0,0,0,0,0
1735646795623532398,22161,0,,0.0,0.0,0,0,0,0
1735646795731633507,22162,0,,0.0,0.0,0,0,0,0
1735646795848605598,22163,0,,0.0,0.0,0,0,0,0
1735646795954172418,22164,0,,0.0,0.0,0,0,0,0
1735646796071250119,22165,0,,0.0,0.0,0,0,0,0
1735646796183201092,22166,0,,0.0,0.0,0,0,0,0
1735646796301589511,22167,0,,0.0,0.0,0,0,0,0
1735646796404485243,22168,0,,0.0,0.0,0,0,0,0
1735646796512307024,22169,0,,0.0,0.0,0,0,0,0
1735646796616647646,22170,0,,0.0,0.0,0,0,0,0
1735646796738290314,22171,0,,0.0,0.0,0,0,0,0
1735646796851528291,22172,0,,0.0,0.0,0,0,0,0
1735646796956013226,22173,0,,0.0,0.0,0,0,0,0
1735646797067007422,22174,0,,0.0,0.0,0,0,0,0
1735646797175034771,22175,0,,0.0,0.0,0,0,0,0
1735646797290743086,22176,0,,0.0,0.0,0,0,0,0
1735646797404734617,22177,0,,0.0,0.0,0,0,0,0
1735646797505428938,22178,0,,0.0,0.0,0,0,0,0
1735646797630171235,22179,0,,0.0,0.0,0,0,0,0
1735646797736410145,22180,0,,0.0,0.0,0,0,0,0
1735646797840221848,22181,0,,0.0,0.0,0,0,0,0
1735646797954653490,22182,0,,0.0,0.0,0,1,0,0
1735646798066816055,22183,0,,0.0,0.0,0,0,0,0
1735646798175406680,22184,0,,0.0,0.0,0,0,0,0
1735646798286237117,22185,0,,0.0,0.0,0,0,0,0
1735646798395420874,22186,0,,0.0,0.0,0,0,0,0
1735646798508911918,22187,0,,0.0,0.0,0,0,0,0
1735646798629250083,22188,0,,0.0,0.0,0,0,1,0
1735646798741591866,22189,0,,0.0,0.0,0,0,1,0
1735646798848522374,22190,0,,0.0,0.0,0,0,1,1
1735646798959193760,22191,0,,0.0,0.0,0,0,1,1
1735646799062052804,22192,0,,0.0,0.0,0,0,1,1
1735646799179937632,22193,0,,0.0,0.0,0,0,1,1
1735646799285336858,22194,0,,0.0,0.0,0,0,1,1
1735646799401264358,22195,0,,0.0,0.0,0,0,1,1
1735646799510269317,22196,0,,0.0,0.0,0,0,1,1
1735646799626340457,22197,0,,0.0,0.0,0,0,1,1
1735646799737013498,22198,0,,0.0,0.0,0,0,1,1
1735646799850094951,22199,0,,0.0,0.0,0,0,1,1
1735646799958208424,22200,0,,0.0,0.0,0,0,1,1
1735646800065023515,22201,0,,0.0,0.0,0,0,1,1
1735646800165276374,22202,0,,0.0,0.0,0,0,1,1
1735646800276476070,22203,0,,0.0,0.0,0,0,1,1
1735646800393626292,22204,0,,0.0,0.0,0,0,1,1
1735646800496862910,22205,0,,0.0,0.0,0,0,1,1
1735646800608073087,22206,0,,0.0,0.0,0,0,1,1
1735646800720071413,22207,0,,0.0,0.0,0,0,1,1
1735646800828999056,22208,0,,0.0,0.0,0,0,1,1
1735646800940985569,22209,0,,0.0,0.0,0,0,1,1
1735646801058522722,22210,0,,0.0,0.0,0,0,1,1
1735646801161157081,22211,0,,0.0,0.0,0,0,1,0
1735646801276260226,22212,0,,0.0,0.0,0,0,1,0
1735646801390205771,22213,0,,0.0,0.0,0,0,1,0
1735646801499033996,22214,0,,0.0,0.0,0,0,1,0
1735646801609547037,22215,0,,0.0,0.0,1,0,1,0
1735646801726401790,22216,0,,0.0,0.0,0,0,1,0
1735646801828850550,22217,0,,0.0,0.0,0,0,1,0
1735646801944084080,22218,0,,0.0,0.0,0,0,1,0
1735646802055899209,22219,0,,0.0,0.0,0,0,1,0
1735646802163031261,22220,0,,0.0,0.0,0,0,1,0
1735646802277315638,22221,0,,0.0,0.0,0,0,1,0
1735646802384167740,22222,0,,0.0,0.0,0,0,1,1
1735646802496699394,22223,0,,0.0,0.0,0,0,1,1
1735646802615094659,22224,0,,0.0,0.0,0,0,1,1
1735646802729763012,22225,0,,0.0,0.0,0,0,1,1
1735646802838663464,22226,0,,0.0,0.0,0,0,1,1
1735646802937977221,22227,0,,0.0,0.0,0,0,1,1
1735646803051253522,22228,0,,0.0,0.0,0,0,1,1
1735646803161059718,22229,0,,0.0,0.0,0,0,1,1
1735646803274870842,22230,0,,0.0,0.0,0,0,1,1
1735646803381082934,22231,0,,0.0,0.0,0,0,1,1
1735646803504326591,22232,0,,0.0,0.0,0,0,1,1
1735646803609687467,22233,0,,0.0,0.0,0,0,1,1
1735646803718794029,22234,0,,0.0,0.0,0,0,1,1
1735646803828831080,22235,0,,0.0,0.0,0,0,1,1
1735646803937403243,22236,0,,0.0,0.0,0,0,1,1
1735646804051120749,22237,0,,0.0,0.0,0,0,1,1
1735646804166999670,22238,0,,0.0,0.0,0,0,1,1
1735646804276466595,22239,0,,0.0,0.0,0,0,1,1
1735646804382998653,22240,0,,0.0,0.0,0,0,1,1
1735646804500363313,22241,0,,0.0,0.0,0,0,1,1
1735646804609488390,22242,0,,0.0,0.0,0,0,1,1
1735646804714926962,22243,0,,0.0,0.0,0,0,1,1
1735646804826703531,22244,0,,0.0,0.0,0,0,1,1
1735646804937246289,22245,0,,0.0,0.0,0,0,1,1
1735646805052274482,22246,0,,0.0,0.0,0,0,1,1
1735646805159500082,22247,0,,0.0,0.0,0,0,1,0
1735646805277848850,22248,0,,0.0,0.0,0,0,1,0
1735646805382790844,22249,0,,0.0,0.0,1,0,1,0
1735646805494402703,22250,0,,0.0,0.0,0,0,1,0
1735646805612153313,22251,0,,0.0,0.0,0,0,0,0
1735646805722751544,22252,0,,0.0,0.0,0,0,0,0
1735646805828096099,22253,0,,0.0,0.0,0,0,0,0
1735646805945138019,22254,0,,0.0,0.0,0,0,0,0
1735646806047838247,22255,0,,0.0,0.0,0,0,0,0
1735646806163979345,22256,0,,0.0,0.0,0,0,0,0
1735646806270765744,22257,0,,0.0,0.0,0,0,0,0
1735646806386054201,22258,0,,0.0,0.0,0,0,0,0
1735646806494008348,22259,0,,0.0,0.0,0,0,0,0
1735646806600631559,22260,0,,0.0,0.0,0,0,0,0
1735646806715742600,22261,0,,0.0,0.0,0,0,0,0
1735646806831379986,22262,0,,0.0,0.0,0,0,0,0
1735646806938856582,22263,0,,0.0,0.0,0,0,0,0
1735646807044774701,22264,0,,0.0,0.0,0,0,0,0
1735646807160711573,22265,0,,0.0,0.0,0,0,0,0
1735646807272361054,22266,0,,0.0,0.0,0,0,0,0
1735646807383563359,22267,0,,0.0,0.0,0,0,0,0
1735646807491298753,22268,0,,0.0,0.0,0,0,0,0
1735646807609015931,22269,0,,0.0,0.0,0,0,0,0
1735646807714462979,22270,0,,0.0,0.0,0,0,0,0
1735646807826876865,22271,0,,0.0,0.0,0,0,0,0
1735646807937659527,22272,0,,0.0,0.0,0,0,0,0
1735646808047118489,22273,0,,0.0,0.0,0,0,0,0
1735646808158661237,22274,0,,0.0,0.0,0,0,0,0
1735646808268617679,22275,0,,0.0,0.0,0,0,0,0
1735646808385839451,22276,0,,0.0,0.0,0,0,0,0
1735646808485776449,22277,0,,0.0,0.0,0,0,0,0
1735646808604612469,22278,0,,0.0,0.0,0,0,0,0
1735646808712733774,22279,0,,0.0,0.0,0,0,0,0
1735646808828630001,22280,0,,0.0,0.0,0,0,0,0
1735646808938245068,22281,0,,0.0,0.0,0,0,0,0
1735646809050709477,22282,0,,0.0,0.0,0,0,0,0
1735646809163414614,22283,0,,0.0,0.0,0,0,0,0
1735646809362098371,22284,0,,0.0,0.0,0,0,0,0
1735646809374702220,22285,0,,0.0,0.0,0,0,0,0
1735646809491198240,22286,0,,0.0,0.0,0,0,0,0
1735646809601427087,22287,0,,0.0,0.0,0,0,0,0
1735646809716171628,22288,0,,0.0,0.0,0,0,0,0
1735646809834187891,22289,0,,0.0,0.0,0,0,0,0
1735646809936532699,22290,0,,0.0,0.0,0,0,0,0
1735646810047323298,22291,0,,0.0,0.0,0,0,0,0
1735646810158423192,22292,0,,0.0,0.0,0,0,0,0
1735646810261075772,22293,0,,0.0,0.0,0,0,0,0
1735646810368440798,22294,0,,0.0,0.0,0,0,0,0
1735646810469995322,22295,0,,0.0,0.0,0,0,0,0
1735646810581172844,22296,0,,0.0,0.0,0,0,0,0
1735646810696350112,22297,0,,0.0,0.0,0,0,0,0
1735646810797325063,22298,0,,0.0,0.0,0,0,0,0
1735646810914911845,22299,0,,0.0,0.0,0,0,0,0
1735646811025323898,22300,0,,0.0,0.0,0,0,0,0
1735646811134431938,22301,0,,0.0,0.0,0,0,0,0
1735646811243893898,22302,0,,0.0,0.0,0,0,0,0
1735646811357535085,22303,0,,0.0,0.0,0,0,0,0
1735646811459352045,22304,0,,0.0,0.0,0,0,0,0
1735646811572540667,22305,0,,0.0,0.0,0,0,0,0
1735646811690134464,22306,0,,0.0,0.0,0,0,0,0
1735646811796772066,22307,0,,0.0,0.0,0,0,0,0
1735646811907088248,22308,0,,0.0,0.0,0,0,0,0
1735646812016982193,22309,0,,0.0,0.0,0,0,0,0
1735646812132462266,22310,0,,0.0,0.0,0,0,0,1
1735646812242874902,22311,0,,0.0,0.0,0,0,0,1
1735646812352429256,22312,0,,0.0,0.0,0,0,0,1
1735646812460689634,22313,0,,0.0,0.0,0,0,0,1
1735646812576303219,22314,0,,0.0,0.0,0,0,0,1
1735646812683917939,22315,0,,0.0,0.0,0,0,0,1
1735646812800447475,22316,0,,0.0,0.0,0,0,0,1
1735646812913829903,22317,0,,0.0,0.0,0,0,0,1
1735646813018466453,22318,0,,0.0,0.0,0,0,0,1
1735646813125975903,22319,0,,0.0,0.0,0,0,0,1
1735646813238475094,22320,0,,0.0,0.0,0,0,0,1
1735646813357640611,22321,0,,0.0,0.0,0,0,0,1
1735646813466714227,22322,0,,0.0,0.0,0,0,0,1
1735646813573194333,22323,0,,0.0,0.0,0,0,0,1
1735646813686702689,22324,0,,0.0,0.0,0,0,0,1
1735646813805420832,22325,0,,0.0,0.0,0,0,0,1
1735646813905978725,22326,0,,0.0,0.0,0,0,0,1
1735646814017990603,22327,0,,0.0,0.0,0,0,0,1
1735646814128086873,22328,0,,0.0,0.0,0,0,0,1
1735646814244177140,22329,0,,0.0,0.0,0,0,0,1
1735646814354176527,22330,0,,0.0,0.0,0,0,0,1
1735646814462404404,22331,0,,0.0,0.0,0,0,0,1
1735646814576806611,22332,0,,0.0,0.0,0,0,0,1
1735646814690962433,22333,0,,0.0,0.0,0,0,0,1
1735646814797912938,22334,0,,0.0,0.0,0,0,0,1
1735646814906498230,22335,0,,0.0,0.0,0,0,0,1
1735646815030251040,22336,0,,0.0,0.0,0,0,0,1
1735646815133770501,22337,0,,0.0,0.0,0,0,0,1
1735646815243219077,22338,0,,0.0,0.0,0,0,0,1
1735646815354719811,22339,0,,0.0,0.0,0,0,0,1
1735646815469948791,22340,0,,0.0,0.0,0,0,0,1
1735646815573393400,22341,0,,0.0,0.0,0,0,0,1
1735646815684308988,22342,0,,0.0,0.0,0,0,0,1
1735646815800264211,22343,0,,0.0,0.0,0,0,0,0
1735646815915656571,22344,0,,0.0,0.0,0,0,0,0
1735646816013052199,22345,0,,0.0,0.0,0,0,0,0
1735646816135215843,22346,0,,0.0,0.0,0,0,0,0
1735646816240864047,22347,0,,0.0,0.0,0,0,0,0
1735646816356239656,22348,0,,0.0,0.0,0,0,0,0
1735646816464227551,22349,0,,0.0,0.0,0,0,0,0
1735646816582518229,22350,0,,0.0,0.0,0,0,0,0
1735646816686366601,22351,0,,0.0,0.0,0,0,0,0
1735646816803567558,22352,0,,0.0,0.0,0,0,0,0
1735646816912380955,22353,0,,0.0,0.0,0,0,0,0
1735646817017201394,22354,0,,0.0,0.0,0,0,0,0
1735646817130516980,22355,0,,0.0,0.0,0,0,0,0
1735646817245284730,22356,0,,0.0,0.0,0,0,0,0
1735646817353275911,22357,0,,0.0,0.0,0,0,0,0
1735646817469568513,22358,0,,0.0,0.0,0,0,0,0
1735646817579220034,22359,0,,0.0,0.0,0,0,0,0
1735646817669907465,22360,0,,0.0,0.0,0,0,0,0
1735646817780962138,22361,0,,0.0,0.0,0,0,0,0
1735646817892794300,22362,0,,0.0,0.0,0,0,0,0
1735646818002551921,22363,0,,0.0,0.0,0,0,0,0
1735646818116106138,22364,0,,0.0,0.0,0,0,0,0
1735646818233760322,22365,0,,0.0,0.0,0,0,0,0
1735646818338357892,22366,0,,0.0,0.0,0,0,0,0
1735646818448552059,22367,0,,0.0,0.0,0,0,0,0
1735646818564434155,22368,0,,0.0,0.0,0,0,0,0
1735646818680381995,22369,0,,0.0,0.0,0,0,0,0
1735646818781131152,22370,0,,0.0,0.0,0,0,0,0
1735646818893861682,22371,0,,0.0,0.0,0,0,0,0
1735646819003163953,22372,0,,0.0,0.0,0,0,0,0
1735646819120736163,22373,0,,0.0,0.0,0,0,0,0
1735646819224898482,22374,0,,0.0,0.0,0,0,0,0
1735646819329007108,22375,0,,0.0,0.0,0,0,0,0
1735646819438984114,22376,0,,0.0,0.0,0,0,0,0
1735646819553252442,22377,0,,0.0,0.0,0,0,0,0
1735646819659118489,22378,0,,0.0,0.0,0,0,0,0
1735646819768183953,22379,0,,0.0,0.0,0,0,0,0
1735646819881118981,22380,0,,0.0,0.0,0,0,0,0
1735646819994607092,22381,0,,0.0,0.0,0,0,0,0
1735646820104269175,22382,0,,0.0,0.0,0,0,0,0
1735646820212042086,22383,0,,0.0,0.0,0,0,0,0
1735646820322234702,22384,0,,0.0,0.0,0,0,0,0
1735646820435932922,22385,0,,0.0,0.0,0,0,0,0
1735646820548024905,22386,0,,0.0,0.0,0,1,0,0
1735646820654086033,22387,0,,0.0,0.0,0,1,0,0
1735646820770892958,22388,0,,0.0,0.0,0,0,0,0
1735646820882208145,22389,0,,0.0,0.0,0,0,0,0
1735646820986095262,22390,0,,0.0,0.0,0,0,0,0
1735646821095731025,22391,0,,0.0,0.0,0,0,0,0
1735646821222739239,22392,0,,0.0,0.0,0,0,1,0
1735646821325975528,22393,0,,0.0,0.0,0,0,1,0
1735646821431817552,22394,0,,0.0,0.0,0,0,1,1
1735646821540184016,22395,0,,0.0,0.0,0,0,1,1
1735646821661635319,22396,0,,0.0,0.0,0,0,1,1
1735646821770402771,22397,0,,0.0,0.0,0,0,1,1
1735646821874110140,22398,0,,0.0,0.0,0,0,1,1
1735646821986196124,22399,0,,0.0,0.0,0,0,1,1
1735646822104181588,22400,0,,0.0,0.0,0,0,1,1
1735646822214101137,22401,0,,0.0,0.0,0,0,1,1
1735646822328670644,22402,0,,0.0,0.0,0,0,1,1
1735646822437154953,22403,0,,0.0,0.0,0,0,1,1
1735646822552385970,22404,0,,0.0,0.0,0,0,1,1
1735646822655776591,22405,0,,0.0,0.0,0,0,1,1
1735646822769984677,22406,0,,0.0,0.0,0,0,1,1
1735646822874310545,22407,0,,0.0,0.0,0,0,1,1
1735646822986704100,22408,0,,0.0,0.0,0,0,1,1
1735646823096891517,22409,0,,0.0,0.0,0,0,1,1
1735646823209808232,22410,0,,0.0,0.0,0,0,1,1
1735646823329691561,22411,0,,0.0,0.0,0,0,1,1
1735646823437105217,22412,0,,0.0,0.0,0,0,1,1
1735646823543217783,22413,0,,0.0,0.0,0,0,1,1
1735646823655100934,22414,0,,0.0,0.0,0,0,1,1
1735646823765459815,22415,0,,0.0,0.0,0,0,1,0
